participantIdFrom,participantIdTo,weekday,weight
943,414,Thursday,2
943,414,Saturday,2
943,546,Sunday,2
943,546,Monday,3
943,546,Tuesday,3
943,546,Wednesday,3
943,546,Thursday,3
943,546,Friday,2
943,546,Saturday,2
943,678,Sunday,2
943,678,Monday,2
943,678,Tuesday,2
943,678,Wednesday,2
943,678,Thursday,2
943,678,Saturday,2
943,826,Sunday,4
943,826,Monday,4
943,826,Tuesday,4
943,826,Wednesday,4
943,826,Thursday,4
943,826,Friday,3
943,826,Saturday,4
943,857,Sunday,3
943,857,Monday,3
943,857,Tuesday,3
943,857,Wednesday,4
943,857,Thursday,4
943,857,Friday,3
943,857,Saturday,3
943,878,Sunday,3
943,878,Monday,4
943,878,Tuesday,4
943,878,Wednesday,5
943,878,Thursday,4
943,878,Friday,3
943,878,Saturday,3
943,990,Sunday,4
943,990,Monday,4
943,990,Tuesday,4
943,990,Wednesday,3
943,990,Thursday,4
943,990,Friday,4
943,990,Saturday,4
944,37,Sunday,3
944,37,Monday,3
944,37,Tuesday,4
944,37,Wednesday,4
944,37,Thursday,4
944,37,Friday,3
944,37,Saturday,3
944,56,Sunday,4
944,56,Monday,4
944,56,Tuesday,4
944,56,Wednesday,3
944,56,Thursday,5
944,56,Friday,4
944,56,Saturday,4
944,70,Sunday,4
944,70,Monday,4
944,70,Tuesday,4
944,70,Wednesday,4
944,70,Thursday,4
944,70,Friday,3
944,70,Saturday,4
944,106,Sunday,3
944,106,Monday,3
944,106,Tuesday,3
944,106,Wednesday,3
944,106,Thursday,3
944,106,Friday,2
944,106,Saturday,2
944,181,Thursday,2
944,250,Sunday,2
944,250,Monday,2
944,250,Tuesday,3
944,250,Wednesday,2
944,250,Thursday,3
944,250,Friday,2
944,250,Saturday,2
944,518,Sunday,4
944,518,Monday,4
944,518,Tuesday,4
944,518,Wednesday,4
944,518,Thursday,4
944,518,Friday,4
944,518,Saturday,4
944,671,Sunday,2
944,671,Monday,2
944,671,Tuesday,2
944,671,Wednesday,2
944,671,Thursday,2
944,671,Saturday,2
944,744,Sunday,2
944,744,Monday,2
944,744,Tuesday,2
944,744,Wednesday,3
944,744,Thursday,2
944,744,Friday,2
944,744,Saturday,2
944,746,Sunday,2
944,746,Monday,2
944,746,Tuesday,2
944,746,Wednesday,3
944,746,Thursday,3
944,746,Friday,2
944,746,Saturday,2
944,782,Sunday,2
944,782,Monday,2
944,782,Tuesday,2
944,782,Wednesday,2
944,782,Thursday,2
944,782,Saturday,2
944,848,Sunday,2
944,848,Monday,2
944,848,Tuesday,2
944,848,Wednesday,2
944,848,Thursday,2
944,848,Friday,2
944,848,Saturday,2
944,880,Wednesday,2
944,880,Thursday,2
944,880,Friday,2
944,913,Sunday,2
944,913,Monday,2
944,913,Tuesday,2
944,913,Wednesday,2
944,913,Thursday,2
944,913,Friday,2
944,913,Saturday,2
945,489,Sunday,3
945,489,Monday,3
945,489,Tuesday,3
945,489,Wednesday,3
945,489,Thursday,3
945,489,Friday,2
945,489,Saturday,2
945,560,Sunday,2
945,560,Monday,2
945,560,Tuesday,2
945,560,Wednesday,2
945,560,Thursday,2
945,585,Sunday,3
945,585,Monday,3
945,585,Tuesday,3
945,585,Wednesday,4
945,585,Thursday,3
945,585,Friday,3
945,585,Saturday,3
945,590,Sunday,2
945,590,Monday,2
945,590,Tuesday,2
945,590,Wednesday,2
945,590,Thursday,2
945,594,Sunday,4
945,594,Monday,4
945,594,Tuesday,4
945,594,Wednesday,4
945,594,Thursday,4
945,594,Friday,3
945,594,Saturday,3
945,597,Sunday,2
945,597,Monday,2
945,597,Tuesday,2
945,597,Wednesday,2
945,597,Thursday,3
945,597,Friday,2
945,597,Saturday,2
945,618,Tuesday,2
945,618,Wednesday,2
945,618,Thursday,2
945,618,Friday,2
945,618,Saturday,2
945,664,Sunday,2
945,664,Monday,2
945,664,Tuesday,2
945,664,Wednesday,2
945,664,Thursday,2
945,698,Sunday,2
945,698,Monday,2
945,698,Tuesday,2
945,698,Wednesday,3
945,698,Thursday,3
945,698,Friday,3
945,698,Saturday,3
945,738,Sunday,2
945,738,Monday,2
945,738,Tuesday,2
945,738,Wednesday,2
945,738,Thursday,2
945,795,Sunday,2
945,795,Monday,2
945,795,Tuesday,2
945,795,Wednesday,2
945,795,Thursday,3
945,795,Friday,2
945,795,Saturday,2
945,809,Sunday,4
945,809,Monday,4
945,809,Tuesday,4
945,809,Wednesday,4
945,809,Thursday,4
945,809,Friday,3
945,809,Saturday,3
945,835,Sunday,4
945,835,Monday,4
945,835,Tuesday,4
945,835,Wednesday,4
945,835,Thursday,4
945,835,Friday,3
945,835,Saturday,3
945,861,Sunday,2
945,861,Monday,2
945,861,Tuesday,2
945,861,Wednesday,2
945,861,Thursday,2
945,895,Sunday,4
945,895,Monday,4
945,895,Tuesday,4
945,895,Wednesday,4
945,895,Thursday,4
945,895,Friday,4
945,895,Saturday,4
945,905,Sunday,2
945,905,Monday,2
945,905,Tuesday,2
945,905,Wednesday,2
945,905,Thursday,3
945,905,Friday,2
945,905,Saturday,2
945,908,Sunday,4
945,908,Monday,4
945,908,Tuesday,4
945,908,Wednesday,4
945,908,Thursday,4
945,908,Friday,3
945,908,Saturday,3
945,951,Sunday,4
945,951,Monday,4
945,951,Tuesday,4
945,951,Wednesday,4
945,951,Thursday,4
945,951,Friday,3
945,951,Saturday,3
945,972,Sunday,4
945,972,Monday,4
945,972,Tuesday,4
945,972,Wednesday,4
945,972,Thursday,4
945,972,Friday,3
945,972,Saturday,3
946,940,Sunday,4
946,940,Monday,4
946,940,Tuesday,5
946,940,Wednesday,5
946,940,Thursday,5
946,940,Friday,4
946,940,Saturday,4
947,210,Sunday,4
947,210,Monday,3
947,210,Tuesday,3
947,210,Wednesday,3
947,210,Thursday,3
947,210,Friday,3
947,210,Saturday,4
947,328,Sunday,2
947,328,Monday,2
947,328,Tuesday,2
947,328,Thursday,2
947,328,Friday,2
947,328,Saturday,2
947,443,Sunday,3
947,443,Monday,2
947,443,Tuesday,2
947,443,Wednesday,3
947,443,Thursday,3
947,443,Friday,3
947,443,Saturday,3
947,961,Sunday,2
947,961,Monday,3
947,961,Tuesday,2
947,961,Wednesday,2
947,961,Thursday,2
947,961,Friday,2
947,961,Saturday,2
948,21,Sunday,4
948,21,Monday,4
948,21,Tuesday,4
948,21,Wednesday,5
948,21,Thursday,5
948,21,Friday,4
948,21,Saturday,4
948,60,Sunday,4
948,60,Monday,4
948,60,Tuesday,4
948,60,Wednesday,5
948,60,Thursday,5
948,60,Friday,4
948,60,Saturday,4
948,258,Sunday,3
948,258,Monday,3
948,258,Tuesday,3
948,258,Wednesday,3
948,258,Thursday,3
948,258,Friday,2
948,258,Saturday,2
948,323,Sunday,3
948,323,Monday,3
948,323,Tuesday,2
948,323,Wednesday,2
948,323,Thursday,2
948,323,Friday,2
948,323,Saturday,2
948,336,Sunday,3
948,336,Monday,3
948,336,Tuesday,2
948,336,Wednesday,2
948,336,Thursday,2
948,336,Friday,2
948,336,Saturday,2
948,357,Wednesday,2
948,357,Thursday,2
948,357,Friday,2
948,417,Sunday,4
948,417,Monday,4
948,417,Tuesday,4
948,417,Wednesday,5
948,417,Thursday,4
948,417,Friday,3
948,417,Saturday,4
948,447,Sunday,3
948,447,Monday,3
948,447,Tuesday,3
948,447,Wednesday,2
948,447,Thursday,2
948,447,Friday,2
948,447,Saturday,2
948,732,Sunday,4
948,732,Monday,4
948,732,Tuesday,4
948,732,Wednesday,4
948,732,Thursday,5
948,732,Friday,4
948,732,Saturday,4
948,740,Sunday,2
948,740,Monday,2
948,740,Tuesday,2
948,740,Wednesday,2
948,740,Thursday,2
948,740,Friday,2
948,740,Saturday,2
948,926,Sunday,2
948,926,Monday,2
948,926,Tuesday,2
948,926,Wednesday,3
948,926,Thursday,3
948,926,Friday,2
948,926,Saturday,2
948,930,Sunday,2
948,930,Monday,2
948,930,Tuesday,2
948,930,Wednesday,3
948,930,Thursday,3
948,930,Friday,3
948,930,Saturday,2
948,952,Monday,2
948,952,Tuesday,2
948,952,Wednesday,2
948,952,Thursday,2
948,997,Sunday,2
948,997,Friday,2
948,997,Saturday,2
949,412,Sunday,3
949,412,Monday,3
949,412,Tuesday,3
949,412,Wednesday,4
949,412,Thursday,4
949,412,Friday,3
949,412,Saturday,3
949,724,Sunday,4
949,724,Monday,4
949,724,Tuesday,4
949,724,Wednesday,5
949,724,Thursday,5
949,724,Friday,4
949,724,Saturday,4
949,742,Monday,2
949,742,Tuesday,2
949,742,Wednesday,2
949,742,Thursday,2
949,769,Sunday,2
949,769,Monday,3
949,769,Tuesday,3
949,769,Wednesday,3
949,769,Thursday,3
949,769,Friday,2
949,769,Saturday,2
949,801,Sunday,4
949,801,Monday,4
949,801,Tuesday,4
949,801,Wednesday,5
949,801,Thursday,5
949,801,Friday,4
949,801,Saturday,3
949,835,Monday,2
949,835,Tuesday,2
949,835,Wednesday,2
949,835,Thursday,2
949,851,Sunday,4
949,851,Monday,4
949,851,Tuesday,4
949,851,Wednesday,4
949,851,Thursday,5
949,851,Friday,4
949,851,Saturday,4
949,941,Sunday,3
949,941,Monday,3
949,941,Tuesday,3
949,941,Wednesday,3
949,941,Thursday,3
949,941,Friday,2
949,941,Saturday,3
949,954,Sunday,2
949,954,Monday,3
949,954,Tuesday,2
949,954,Wednesday,3
949,954,Thursday,2
949,954,Friday,2
949,954,Saturday,2
950,63,Sunday,4
950,63,Monday,4
950,63,Tuesday,4
950,63,Wednesday,4
950,63,Thursday,4
950,63,Friday,3
950,63,Saturday,4
950,76,Thursday,2
950,102,Sunday,2
950,102,Monday,3
950,102,Tuesday,3
950,102,Wednesday,3
950,102,Thursday,3
950,102,Friday,2
950,102,Saturday,2
950,146,Monday,2
950,146,Tuesday,2
950,146,Wednesday,2
950,146,Thursday,2
950,222,Monday,2
950,222,Tuesday,2
950,222,Wednesday,2
950,222,Thursday,2
950,246,Sunday,2
950,246,Monday,2
950,246,Tuesday,2
950,246,Wednesday,2
950,246,Thursday,2
950,814,Sunday,2
950,814,Monday,2
950,814,Tuesday,2
950,814,Wednesday,3
950,814,Thursday,3
950,814,Friday,3
950,814,Saturday,2
951,1,Sunday,2
951,1,Monday,2
951,1,Tuesday,2
951,1,Friday,2
951,1,Saturday,2
951,552,Wednesday,2
951,552,Thursday,2
951,552,Friday,2
951,594,Sunday,2
951,594,Monday,2
951,594,Tuesday,2
951,594,Wednesday,2
951,594,Thursday,2
951,594,Saturday,2
951,619,Sunday,4
951,619,Monday,4
951,619,Tuesday,4
951,619,Wednesday,4
951,619,Thursday,4
951,619,Friday,3
951,619,Saturday,4
951,742,Monday,2
951,742,Tuesday,2
951,742,Wednesday,2
951,742,Thursday,2
951,809,Sunday,4
951,809,Monday,4
951,809,Tuesday,4
951,809,Wednesday,5
951,809,Thursday,5
951,809,Friday,4
951,809,Saturday,4
951,812,Monday,2
951,812,Tuesday,2
951,812,Wednesday,2
951,812,Thursday,2
951,835,Monday,2
951,835,Tuesday,2
951,835,Wednesday,2
951,835,Thursday,2
951,893,Sunday,4
951,893,Monday,4
951,893,Tuesday,4
951,893,Wednesday,5
951,893,Thursday,5
951,893,Friday,4
951,893,Saturday,4
951,895,Tuesday,2
951,895,Wednesday,2
951,895,Thursday,2
951,905,Sunday,4
951,905,Monday,4
951,905,Tuesday,3
951,905,Wednesday,3
951,905,Thursday,3
951,905,Friday,3
951,905,Saturday,3
951,906,Monday,2
951,906,Tuesday,2
951,906,Wednesday,2
951,906,Thursday,2
951,908,Sunday,3
951,908,Monday,3
951,908,Tuesday,3
951,908,Wednesday,2
951,908,Thursday,2
951,908,Friday,2
951,908,Saturday,2
951,941,Monday,2
951,941,Tuesday,2
951,941,Wednesday,2
951,941,Thursday,2
951,945,Sunday,4
951,945,Monday,4
951,945,Tuesday,4
951,945,Wednesday,4
951,945,Thursday,4
951,945,Friday,3
951,945,Saturday,3
951,972,Sunday,3
951,972,Monday,3
951,972,Tuesday,3
951,972,Wednesday,3
951,972,Thursday,2
951,972,Friday,2
951,972,Saturday,2
951,980,Sunday,2
951,980,Monday,2
951,980,Tuesday,2
951,980,Wednesday,3
951,980,Thursday,3
951,980,Friday,2
951,980,Saturday,2
952,13,Sunday,2
952,13,Monday,2
952,13,Tuesday,2
952,13,Wednesday,2
952,13,Thursday,2
952,13,Friday,3
952,13,Saturday,2
952,21,Sunday,3
952,21,Monday,3
952,21,Tuesday,3
952,21,Wednesday,3
952,21,Thursday,3
952,21,Friday,3
952,21,Saturday,3
952,60,Sunday,3
952,60,Monday,3
952,60,Tuesday,3
952,60,Wednesday,3
952,60,Thursday,3
952,60,Friday,2
952,60,Saturday,2
952,81,Sunday,3
952,81,Monday,2
952,81,Tuesday,2
952,81,Wednesday,2
952,81,Thursday,2
952,81,Friday,3
952,81,Saturday,3
952,836,Sunday,3
952,836,Monday,3
952,836,Tuesday,3
952,836,Wednesday,4
952,836,Thursday,4
952,836,Friday,3
952,836,Saturday,3
952,948,Monday,2
952,948,Tuesday,2
952,948,Wednesday,2
952,948,Thursday,2
953,3,Sunday,2
953,3,Monday,2
953,3,Tuesday,2
953,3,Wednesday,3
953,3,Thursday,3
953,3,Friday,2
953,3,Saturday,2
953,16,Sunday,2
953,16,Monday,2
953,16,Saturday,2
953,29,Monday,2
953,29,Tuesday,2
953,29,Wednesday,2
953,29,Thursday,2
953,34,Sunday,2
953,34,Monday,3
953,34,Tuesday,3
953,34,Wednesday,3
953,34,Thursday,3
953,34,Friday,2
953,34,Saturday,2
953,75,Sunday,4
953,75,Monday,4
953,75,Tuesday,4
953,75,Wednesday,4
953,75,Thursday,5
953,75,Friday,4
953,75,Saturday,4
953,88,Sunday,4
953,88,Monday,4
953,88,Tuesday,4
953,88,Wednesday,4
953,88,Thursday,4
953,88,Friday,4
953,88,Saturday,4
953,115,Monday,2
953,115,Tuesday,2
953,115,Wednesday,2
953,115,Thursday,2
953,190,Monday,2
953,190,Tuesday,2
953,190,Wednesday,2
953,190,Thursday,2
953,227,Sunday,3
953,227,Monday,3
953,227,Tuesday,3
953,227,Wednesday,3
953,227,Thursday,3
953,227,Friday,3
953,227,Saturday,3
953,297,Tuesday,2
953,297,Wednesday,2
953,297,Thursday,2
953,297,Friday,2
953,297,Saturday,2
953,385,Sunday,2
953,385,Monday,2
953,385,Tuesday,2
953,385,Wednesday,3
953,385,Thursday,2
953,385,Friday,2
953,385,Saturday,2
953,388,Sunday,3
953,388,Monday,3
953,388,Tuesday,4
953,388,Wednesday,4
953,388,Thursday,4
953,388,Friday,3
953,388,Saturday,3
953,697,Sunday,3
953,697,Monday,3
953,697,Tuesday,4
953,697,Wednesday,4
953,697,Thursday,4
953,697,Friday,3
953,697,Saturday,3
953,987,Sunday,4
953,987,Monday,4
953,987,Tuesday,4
953,987,Wednesday,4
953,987,Thursday,4
953,987,Friday,2
953,987,Saturday,2
954,51,Sunday,2
954,51,Monday,2
954,51,Tuesday,2
954,51,Wednesday,2
954,51,Thursday,2
954,51,Saturday,2
954,379,Sunday,2
954,379,Monday,3
954,379,Tuesday,3
954,379,Wednesday,3
954,379,Thursday,3
954,379,Friday,2
954,379,Saturday,2
954,724,Sunday,4
954,724,Monday,4
954,724,Tuesday,4
954,724,Wednesday,4
954,724,Thursday,3
954,724,Friday,4
954,724,Saturday,4
954,755,Sunday,4
954,755,Monday,4
954,755,Tuesday,4
954,755,Wednesday,4
954,755,Thursday,4
954,755,Friday,3
954,755,Saturday,3
954,759,Sunday,3
954,759,Monday,3
954,759,Tuesday,3
954,759,Wednesday,3
954,759,Thursday,3
954,759,Friday,2
954,759,Saturday,2
954,801,Sunday,3
954,801,Monday,3
954,801,Tuesday,3
954,801,Wednesday,2
954,801,Thursday,2
954,801,Friday,2
954,801,Saturday,2
954,851,Sunday,4
954,851,Monday,4
954,851,Tuesday,3
954,851,Wednesday,3
954,851,Thursday,4
954,851,Friday,4
954,851,Saturday,4
954,931,Wednesday,2
954,931,Thursday,2
954,936,Sunday,2
954,936,Monday,2
954,936,Tuesday,2
954,936,Wednesday,2
954,936,Thursday,2
954,936,Friday,2
954,936,Saturday,2
954,940,Sunday,3
954,940,Monday,3
954,940,Tuesday,3
954,940,Wednesday,3
954,940,Thursday,3
954,940,Friday,2
954,940,Saturday,2
954,949,Sunday,2
954,949,Monday,3
954,949,Tuesday,2
954,949,Wednesday,3
954,949,Thursday,2
954,949,Friday,2
954,949,Saturday,2
954,977,Sunday,3
954,977,Monday,3
954,977,Tuesday,3
954,977,Wednesday,3
954,977,Thursday,3
954,977,Friday,3
954,977,Saturday,3
955,31,Sunday,2
955,31,Monday,2
955,31,Tuesday,2
955,31,Wednesday,2
955,31,Thursday,2
955,31,Friday,2
955,57,Sunday,2
955,57,Monday,2
955,57,Tuesday,2
955,57,Wednesday,2
955,57,Thursday,2
955,57,Saturday,2
955,84,Sunday,2
955,84,Monday,2
955,84,Tuesday,3
955,84,Wednesday,3
955,84,Thursday,3
955,84,Friday,2
955,84,Saturday,2
955,120,Thursday,2
955,158,Sunday,3
955,158,Monday,4
955,158,Tuesday,4
955,158,Wednesday,4
955,158,Thursday,4
955,158,Friday,3
955,158,Saturday,3
955,191,Sunday,2
955,191,Monday,2
955,191,Tuesday,2
955,191,Wednesday,2
955,191,Thursday,2
955,191,Friday,2
955,191,Saturday,2
955,226,Sunday,4
955,226,Monday,4
955,226,Tuesday,4
955,226,Wednesday,4
955,226,Thursday,5
955,226,Friday,4
955,226,Saturday,4
955,362,Sunday,2
955,362,Monday,2
955,362,Tuesday,2
955,362,Wednesday,2
955,362,Thursday,2
955,638,Monday,2
955,638,Tuesday,2
955,638,Wednesday,2
955,638,Thursday,2
955,638,Friday,2
955,640,Sunday,2
955,640,Monday,2
955,640,Tuesday,2
955,640,Wednesday,2
955,640,Thursday,2
956,30,Sunday,2
956,30,Monday,2
956,30,Tuesday,2
956,30,Wednesday,2
956,30,Thursday,3
956,30,Friday,2
956,30,Saturday,2
956,145,Sunday,2
956,145,Monday,2
956,145,Tuesday,2
956,145,Wednesday,2
956,145,Thursday,2
956,145,Friday,2
956,145,Saturday,2
956,159,Sunday,2
956,159,Monday,2
956,159,Tuesday,2
956,159,Wednesday,2
956,159,Thursday,2
956,159,Friday,2
956,159,Saturday,2
956,243,Sunday,4
956,243,Monday,4
956,243,Tuesday,4
956,243,Wednesday,5
956,243,Thursday,5
956,243,Friday,4
956,243,Saturday,4
956,249,Sunday,3
956,249,Monday,3
956,249,Tuesday,3
956,249,Wednesday,3
956,249,Thursday,2
956,249,Friday,3
956,249,Saturday,3
956,411,Wednesday,2
956,411,Thursday,2
956,630,Sunday,2
956,630,Monday,3
956,630,Tuesday,3
956,630,Wednesday,2
956,630,Thursday,2
956,630,Friday,2
956,630,Saturday,2
956,721,Sunday,4
956,721,Monday,4
956,721,Tuesday,4
956,721,Wednesday,5
956,721,Thursday,5
956,721,Friday,4
956,721,Saturday,4
957,123,Sunday,4
957,123,Monday,4
957,123,Tuesday,4
957,123,Wednesday,4
957,123,Thursday,4
957,123,Friday,3
957,123,Saturday,3
957,410,Sunday,2
957,410,Monday,2
957,410,Tuesday,2
957,410,Wednesday,2
957,410,Thursday,2
957,476,Sunday,2
957,476,Monday,3
957,476,Tuesday,3
957,476,Wednesday,3
957,476,Thursday,2
957,476,Friday,2
957,476,Saturday,2
957,532,Sunday,2
957,532,Monday,2
957,532,Tuesday,2
957,532,Wednesday,2
957,532,Thursday,2
957,544,Sunday,2
957,544,Monday,2
957,544,Tuesday,2
957,544,Wednesday,2
957,544,Thursday,2
957,560,Sunday,2
957,560,Monday,2
957,560,Tuesday,2
957,560,Wednesday,2
957,560,Thursday,2
957,565,Sunday,3
957,565,Monday,4
957,565,Tuesday,4
957,565,Wednesday,4
957,565,Thursday,4
957,565,Friday,3
957,565,Saturday,3
957,622,Sunday,3
957,622,Monday,3
957,622,Tuesday,3
957,622,Wednesday,3
957,622,Thursday,3
957,622,Friday,2
957,622,Saturday,2
957,650,Sunday,3
957,650,Monday,4
957,650,Tuesday,4
957,650,Wednesday,4
957,650,Thursday,4
957,650,Friday,3
957,650,Saturday,3
957,679,Sunday,3
957,679,Monday,4
957,679,Tuesday,4
957,679,Wednesday,4
957,679,Thursday,4
957,679,Friday,3
957,679,Saturday,3
957,841,Sunday,2
957,841,Monday,2
957,841,Tuesday,2
957,841,Wednesday,2
957,841,Thursday,2
957,861,Sunday,2
957,861,Monday,2
957,861,Tuesday,2
957,861,Wednesday,2
957,861,Thursday,2
957,870,Sunday,2
957,870,Monday,3
957,870,Tuesday,3
957,870,Wednesday,3
957,870,Thursday,3
957,870,Friday,2
957,870,Saturday,2
957,974,Sunday,2
957,974,Monday,2
957,974,Tuesday,2
957,974,Wednesday,2
957,974,Thursday,2
957,974,Friday,2
957,974,Saturday,2
957,989,Sunday,2
957,989,Monday,2
957,989,Tuesday,2
957,989,Wednesday,2
957,989,Thursday,2
957,989,Friday,2
957,989,Saturday,2
957,994,Sunday,2
957,994,Monday,2
957,994,Tuesday,2
957,994,Wednesday,2
957,994,Thursday,2
958,55,Sunday,4
958,55,Monday,4
958,55,Tuesday,4
958,55,Wednesday,5
958,55,Thursday,5
958,55,Friday,4
958,55,Saturday,4
958,88,Sunday,2
958,88,Monday,3
958,88,Tuesday,3
958,88,Wednesday,3
958,88,Thursday,3
958,88,Friday,2
958,88,Saturday,2
958,191,Sunday,2
958,191,Monday,2
958,191,Tuesday,2
958,191,Wednesday,2
958,191,Thursday,3
958,191,Friday,2
958,191,Saturday,2
958,800,Sunday,4
958,800,Monday,4
958,800,Tuesday,4
958,800,Wednesday,4
958,800,Thursday,4
958,800,Friday,3
958,800,Saturday,3
958,983,Sunday,3
958,983,Monday,3
958,983,Tuesday,3
958,983,Wednesday,4
958,983,Thursday,4
958,983,Friday,4
958,983,Saturday,3
959,607,Sunday,2
959,607,Monday,2
959,607,Tuesday,2
959,607,Saturday,2
959,744,Sunday,2
959,744,Monday,2
959,744,Tuesday,2
959,744,Wednesday,3
959,744,Thursday,2
959,744,Friday,2
959,744,Saturday,2
959,814,Sunday,4
959,814,Monday,4
959,814,Tuesday,4
959,814,Wednesday,4
959,814,Thursday,5
959,814,Friday,4
959,814,Saturday,4
959,852,Sunday,3
959,852,Monday,3
959,852,Tuesday,3
959,852,Wednesday,4
959,852,Thursday,4
959,852,Friday,3
959,852,Saturday,3
959,870,Sunday,4
959,870,Monday,4
959,870,Tuesday,4
959,870,Wednesday,4
959,870,Thursday,4
959,870,Friday,4
959,870,Saturday,4
959,1003,Sunday,2
959,1003,Monday,2
959,1003,Tuesday,2
959,1003,Wednesday,3
959,1003,Thursday,3
959,1003,Friday,2
959,1003,Saturday,2
960,250,Sunday,2
960,250,Monday,2
960,250,Tuesday,2
960,250,Wednesday,2
960,250,Thursday,2
960,250,Friday,2
960,250,Saturday,2
960,266,Sunday,3
960,266,Monday,3
960,266,Tuesday,3
960,266,Wednesday,3
960,266,Thursday,3
960,266,Friday,2
960,266,Saturday,2
960,455,Sunday,2
960,455,Monday,2
960,455,Tuesday,2
960,455,Wednesday,2
960,455,Thursday,2
960,455,Friday,2
960,455,Saturday,2
960,459,Sunday,2
960,459,Monday,2
960,459,Tuesday,2
960,459,Wednesday,2
960,459,Thursday,2
960,459,Friday,2
960,459,Saturday,2
960,570,Sunday,2
960,570,Monday,2
960,570,Tuesday,2
960,570,Wednesday,2
960,570,Thursday,2
960,616,Sunday,2
960,616,Monday,2
960,616,Tuesday,2
960,616,Wednesday,3
960,616,Thursday,3
960,616,Friday,3
960,616,Saturday,2
960,689,Sunday,4
960,689,Monday,4
960,689,Tuesday,4
960,689,Wednesday,5
960,689,Thursday,5
960,689,Friday,4
960,689,Saturday,4
960,695,Sunday,2
960,695,Wednesday,2
960,695,Thursday,2
960,695,Friday,2
960,695,Saturday,2
960,696,Sunday,2
960,696,Monday,2
960,696,Tuesday,2
960,696,Wednesday,2
960,696,Thursday,2
960,722,Sunday,4
960,722,Monday,4
960,722,Tuesday,4
960,722,Wednesday,4
960,722,Thursday,4
960,722,Friday,3
960,722,Saturday,3
960,753,Sunday,3
960,753,Monday,3
960,753,Tuesday,3
960,753,Wednesday,3
960,753,Thursday,3
960,753,Friday,4
960,753,Saturday,4
961,31,Sunday,3
961,31,Monday,3
961,31,Tuesday,3
961,31,Wednesday,2
961,31,Thursday,2
961,31,Friday,2
961,31,Saturday,2
961,74,Sunday,4
961,74,Monday,3
961,74,Tuesday,3
961,74,Wednesday,3
961,74,Thursday,3
961,74,Friday,3
961,74,Saturday,3
961,210,Sunday,4
961,210,Monday,4
961,210,Tuesday,4
961,210,Wednesday,5
961,210,Thursday,4
961,210,Friday,4
961,210,Saturday,4
961,231,Sunday,4
961,231,Monday,3
961,231,Tuesday,3
961,231,Wednesday,4
961,231,Thursday,4
961,231,Friday,4
961,231,Saturday,4
961,405,Sunday,3
961,405,Monday,2
961,405,Tuesday,2
961,405,Wednesday,3
961,405,Thursday,3
961,405,Friday,3
961,405,Saturday,3
961,443,Sunday,2
961,443,Monday,3
961,443,Tuesday,3
961,443,Wednesday,2
961,443,Thursday,2
961,443,Friday,2
961,443,Saturday,2
961,469,Sunday,3
961,469,Monday,3
961,469,Tuesday,3
961,469,Wednesday,3
961,469,Thursday,3
961,469,Friday,3
961,469,Saturday,3
961,877,Sunday,2
961,877,Monday,2
961,877,Tuesday,2
961,877,Wednesday,2
961,877,Thursday,2
961,947,Sunday,2
961,947,Monday,3
961,947,Tuesday,2
961,947,Wednesday,2
961,947,Thursday,2
961,947,Friday,2
961,947,Saturday,2
961,963,Sunday,4
961,963,Monday,4
961,963,Tuesday,5
961,963,Wednesday,5
961,963,Thursday,5
961,963,Friday,4
961,963,Saturday,4
961,965,Sunday,4
961,965,Monday,4
961,965,Tuesday,5
961,965,Wednesday,5
961,965,Thursday,5
961,965,Friday,4
961,965,Saturday,4
961,966,Sunday,4
961,966,Monday,4
961,966,Tuesday,5
961,966,Wednesday,5
961,966,Thursday,5
961,966,Friday,4
961,966,Saturday,4
962,171,Monday,2
962,171,Tuesday,2
962,171,Wednesday,2
962,171,Thursday,2
962,282,Sunday,3
962,282,Monday,3
962,282,Tuesday,3
962,282,Wednesday,3
962,282,Thursday,3
962,282,Friday,2
962,282,Saturday,2
962,446,Monday,2
962,446,Tuesday,2
962,446,Wednesday,2
962,446,Thursday,2
962,454,Sunday,3
962,454,Monday,3
962,454,Tuesday,3
962,454,Wednesday,3
962,454,Thursday,3
962,454,Friday,3
962,454,Saturday,3
962,486,Sunday,3
962,486,Monday,3
962,486,Tuesday,3
962,486,Wednesday,3
962,486,Thursday,3
962,486,Friday,2
962,486,Saturday,2
962,506,Sunday,3
962,506,Monday,3
962,506,Tuesday,4
962,506,Wednesday,4
962,506,Thursday,4
962,506,Friday,3
962,506,Saturday,3
962,736,Sunday,3
962,736,Monday,3
962,736,Tuesday,3
962,736,Wednesday,3
962,736,Thursday,3
962,736,Friday,2
962,736,Saturday,2
962,766,Sunday,4
962,766,Monday,4
962,766,Tuesday,4
962,766,Wednesday,4
962,766,Thursday,5
962,766,Friday,4
962,766,Saturday,4
962,850,Sunday,3
962,850,Monday,3
962,850,Tuesday,4
962,850,Wednesday,4
962,850,Thursday,4
962,850,Friday,3
962,850,Saturday,3
962,881,Sunday,4
962,881,Monday,4
962,881,Tuesday,4
962,881,Wednesday,4
962,881,Thursday,5
962,881,Friday,4
962,881,Saturday,4
962,888,Sunday,4
962,888,Monday,4
962,888,Tuesday,4
962,888,Wednesday,4
962,888,Thursday,5
962,888,Friday,4
962,888,Saturday,4
962,905,Sunday,2
962,905,Monday,2
962,905,Tuesday,2
962,905,Wednesday,2
962,905,Thursday,3
962,905,Friday,2
962,905,Saturday,2
